# solver	iter	max-congestion	stddev
ecmp	0	0.745559	0.000000
ecmp	1	0.758105	0.000000
ecmp	2	0.759867	0.000000
ecmp	3	0.775047	0.000000
ecmp	4	0.775068	0.000000
ecmp	5	0.760397	0.000000
ecmp	6	0.760145	0.000000
ecmp	7	0.759266	0.000000
ecmp	8	0.755894	0.000000
ecmp	9	0.770516	0.000000
ksp	0	0.941780	0.000000
ksp	1	0.946763	0.000000
ksp	2	0.912792	0.000000
ksp	3	0.914229	0.000000
ksp	4	0.911270	0.000000
ksp	5	0.905422	0.000000
ksp	6	0.907114	0.000000
ksp	7	0.904464	0.000000
ksp	8	0.905233	0.000000
ksp	9	0.906117	0.000000
mcf	0	0.600000	0.000000
mcf	1	0.600116	0.000000
mcf	2	0.864316	0.000000
mcf	3	0.867932	0.000000
mcf	4	0.847988	0.000000
mcf	5	0.839238	0.000000
mcf	6	0.838403	0.000000
mcf	7	0.833597	0.000000
mcf	8	0.834712	0.000000
mcf	9	0.835429	0.000000
raeke	0	0.748139	0.000000
raeke	1	0.756567	0.000000
raeke	2	0.905105	0.000000
raeke	3	1.000000	0.000000
raeke	4	1.000000	0.000000
raeke	5	1.000000	0.000000
raeke	6	1.000000	0.000000
raeke	7	1.000000	0.000000
raeke	8	1.000000	0.000000
raeke	9	1.000000	0.000000
semimcfecmp	0	0.738268	0.000000
semimcfecmp	1	0.750551	0.000000
semimcfecmp	2	0.761165	0.000000
semimcfecmp	3	1.000000	0.000000
semimcfecmp	4	1.000000	0.000000
semimcfecmp	5	1.000000	0.000000
semimcfecmp	6	1.000000	0.000000
semimcfecmp	7	1.000000	0.000000
semimcfecmp	8	1.000000	0.000000
semimcfecmp	9	1.000000	0.000000
semimcfksp	0	0.600000	0.000000
semimcfksp	1	0.600116	0.000000
semimcfksp	2	0.910604	0.000000
semimcfksp	3	1.000000	0.000000
semimcfksp	4	1.000000	0.000000
semimcfksp	5	1.000000	0.000000
semimcfksp	6	1.000000	0.000000
semimcfksp	7	1.000000	0.000000
semimcfksp	8	1.000000	0.000000
semimcfksp	9	1.000000	0.000000
semimcfmcf	0	0.600000	0.000000
semimcfmcf	1	0.600116	0.000000
semimcfmcf	2	0.855067	0.000000
semimcfmcf	3	1.000000	0.000000
semimcfmcf	4	1.000000	0.000000
semimcfmcf	5	1.000000	0.000000
semimcfmcf	6	1.000000	0.000000
semimcfmcf	7	1.000000	0.000000
semimcfmcf	8	1.000000	0.000000
semimcfmcf	9	1.000000	0.000000
semimcfraeke	0	0.600000	0.000000
semimcfraeke	1	0.600116	0.000000
semimcfraeke	2	0.910779	0.000000
semimcfraeke	3	1.000000	0.000000
semimcfraeke	4	1.000000	0.000000
semimcfraeke	5	1.000000	0.000000
semimcfraeke	6	1.000000	0.000000
semimcfraeke	7	1.000000	0.000000
semimcfraeke	8	1.000000	0.000000
semimcfraeke	9	1.000000	0.000000
semimcfvlb	0	0.600000	0.000000
semimcfvlb	1	0.600116	0.000000
semimcfvlb	2	0.910815	0.000000
semimcfvlb	3	1.000000	0.000000
semimcfvlb	4	1.000000	0.000000
semimcfvlb	5	1.000000	0.000000
semimcfvlb	6	1.000000	0.000000
semimcfvlb	7	1.000000	0.000000
semimcfvlb	8	1.000000	0.000000
semimcfvlb	9	1.000000	0.000000
spf	0	0.738268	0.000000
spf	1	0.750551	0.000000
spf	2	0.761165	0.000000
spf	3	0.776365	0.000000
spf	4	0.776227	0.000000
spf	5	0.761534	0.000000
spf	6	0.761348	0.000000
spf	7	0.760520	0.000000
spf	8	0.757142	0.000000
spf	9	0.771883	0.000000
vlb	0	0.904328	0.000000
vlb	1	0.956178	0.000000
vlb	2	0.867908	0.000000
vlb	3	0.881445	0.000000
vlb	4	0.879483	0.000000
vlb	5	0.875719	0.000000
vlb	6	0.877116	0.000000
vlb	7	0.864575	0.000000
vlb	8	0.865668	0.000000
vlb	9	0.879151	0.000000

